post_id,gender_bias_score,image_count,status
1055348256072598456,7.1,1,success
1055376001821616879,8.79,1,success
1055392449164603123,7.26,1,success
1055406412189763856,7.7,1,success
1055424772940378400,6.62,1,success
1055430193086598437,6.12,1,success
1055485283424589582,5.98,1,success
1055548209761844890,6.04,1,success
1055616928477079544,6.33,1,success
1055680277809742448,6.13,1,success
1055687647931062895,4.71,1,success
1055720583644641583,7.86,1,success
1055778874243194043,6.04,1,success
1055824073530843647,5.42,1,success
1055857655822926127,5.7,1,success
1055905038772085075,6.06,1,success
1055905821395657065,5.0,1,success
1055976063404242250,7.95,1,success
1055993765557913864,6.13,1,success
1056021714430414418,4.92,1,success
1056056195750073409,4.6,1,success
1056067189021958941,8.32,1,success
1056115156066205266,5.59,1,success
1056161549553888825,8.9,1,success
1056196076220308499,4.77,1,success
1056358956865543823,6.02,1,success
1056361196908671169,8.39,1,success
1056380423989814577,6.68,1,success
1056462924247260130,5.49,1,success
1056466512357021796,3.5,1,success
1056481991706499942,5.59,1,success
1056506897278351652,3.81,1,success
1056524326260061394,7.2,1,success
1056557659790406659,8.33,1,success
1056561457850721518,6.07,1,success
1056579312892853208,3.42,1,success
1056652213277877372,5.01,1,success
1056735599786140886,7.74,1,success
1056741670382823088,5.82,1,success
1056805908122256078,5.66,1,success
1056985697767417198,3.85,1,success
1057086461049698852,7.6,1,success
1057172488648227363,7.01,1,success
1057268408455746476,5.03,1,success
1057309061026596084,6.87,1,success
1057324241585993951,5.13,1,success
1057385113108904245,6.12,1,success
1057388125179291417,5.92,1,success
1057391600379227362,7.79,1,success
1057481257908356547,7.68,1,success
1057545438532628785,7.27,1,success
1057575807038043138,8.12,1,success
1057649027248934174,8.35,1,success
1057746461791507786,6.28,1,success
1057829838309710876,7.31,1,success
1057851678190442179,6.84,1,success
1057920979541588849,7.39,1,success
1057995472865778418,4.33,1,success
1058001341270264354,4.16,1,success
1058001452553316046,6.21,1,success
1058012173676551861,6.03,1,success
1058027132296370693,8.21,1,success
1058089693667210039,5.96,1,success
1058096495028978977,4.76,1,success
1058100362160489892,6.61,1,success
1058106783430198903,6.38,1,success
1058117593321676223,7.13,1,success
1058120080430475600,7.16,1,success
1058148553098426112,7.56,1,success
1058212985477745107,4.38,1,success
1058224802518587517,6.94,1,success
1058258136328225234,3.89,1,success
1058288695934894345,3.5,1,success
1058295434865667757,8.02,1,success
1058335998634768280,4.91,1,success
1058424220737412123,6.94,1,success
1058627403843007158,4.95,1,success
1058637145845046958,6.84,1,success
1058643811936280434,6.1,1,success
1058657328241638739,7.88,1,success
1058699072220162266,8.25,1,success
1058708607535249302,6.94,1,success
1058726908327602258,7.34,1,success
1058784234677133917,7.76,1,success
1058787091349854917,6.93,1,success
1058810853157525516,5.18,1,success
1058887603961875325,7.27,1,success
1058908985749225328,5.97,1,success
1058919437570274488,7.43,1,success
1058955129313249071,8.22,1,success
1059018114526998033,7.02,1,success
1059278045312252659,6.33,1,success
1059287134637637541,6.51,1,success
1059346603996880036,7.14,1,success
1059352340418232909,4.32,1,success
1059353633431937205,5.7,1,success
1059375687883997358,5.4,1,success
1059408683743658531,7.72,1,success
1059420282221369759,3.76,1,success
1059500284637549377,6.46,1,success
1059568388445797987,7.83,1,success
1059575071593224077,7.15,1,success
1059596263355341800,6.42,1,success
1059625985301528654,6.93,1,success
1059666091204918534,5.32,1,success
1059682004569590750,7.67,1,success
1059682620074607082,5.12,1,success
1059762342835752323,8.26,1,success
1059768698314166353,7.6,1,success
1059828830182582838,6.04,1,success
1059892842153443414,7.52,1,success
1059926381041892543,6.24,1,success
1059977494947219377,7.47,1,success
1060056065668029206,6.7,1,success
1060056849668438402,8.05,1,success
1060080141309199681,5.4,1,success
1060102239819126829,6.18,1,success
1060105114898964022,5.56,1,success
1060138575109972322,6.35,1,success
1060139789401355712,5.25,1,success
1060169000491927191,7.4,1,success
1060211293183418509,7.38,1,success
1060225411763832643,7.07,1,success
1060260569621119515,7.63,1,success
1060267536605299707,3.14,1,success
1060277143155043635,8.1,1,success
1060297600927888762,7.87,1,success
1060299090908688216,6.72,1,success
1060322350033059230,7.69,1,success
1060339685568561253,6.63,1,success
1060418744794031150,8.14,1,success
1060453226855504529,6.75,1,success
1060515103997435011,6.3,1,success
1060544560091728323,8.09,1,success
1060661706872859679,6.23,1,success
1060669600146021853,8.42,1,success
1060711606299147262,7.22,1,success
1060733609880197462,6.35,1,success
1060762726890761591,5.63,1,success
1060812814654197839,7.94,1,success
1060853904221263800,5.47,1,success
1060859002306367930,5.2,1,success
1060874949893719129,6.53,1,success
1060878785056744007,6.35,1,success
1060894667503998190,5.4,1,success
1060914283522638194,6.23,1,success
1060952049482132921,4.38,1,success
1060956729261876068,4.54,1,success
1060985650226463128,5.38,1,success
1060996225955989879,6.17,1,success
1060997972381851066,7.11,1,success
1061007329715067339,6.19,1,success
1061017807905002698,7.12,1,success
1061049366848325354,7.0,1,success
1061050692190099018,6.01,1,success
1061054125673272463,8.27,1,success
1061055012425719598,8.51,1,success
1061055100429702933,6.98,1,success
1061066393862116485,6.62,1,success
1061075837134872969,5.4,1,success
1061100007818869504,7.6,1,success
1061150481989655726,7.13,1,success
1061173376770470945,5.34,1,success
1061176866863325335,6.53,1,success
1061187949403488637,7.82,1,success
1061201211121508996,7.21,1,success
1061256033021988414,7.85,1,success
1061256264409015348,4.6,1,success
1061277078924156878,4.46,1,success
1061388194829086374,4.99,1,success
1061449267568259488,5.2,1,success
1061455403486789059,5.34,1,success
1061501064740177496,6.85,1,success
1061556675458980352,6.46,1,success
1061559391638509950,4.28,1,success
1061563051691483838,6.93,1,success
1061588051421293995,7.62,1,success
1061615160580899785,7.88,1,success
1061618271511439840,8.34,1,success
1061619781128214158,5.41,1,success
1061632205412475399,6.09,1,success
1061764989927170206,6.78,1,success
1061782007085258388,7.61,1,success
1061794411284983355,4.58,1,success
1061795864577628191,7.83,1,success
1061824305156551886,7.7,1,success
1061870044612100413,7.28,1,success
1061872126604859390,5.28,1,success
1061972076674165237,6.47,1,success
1061979268129110296,6.0,1,success
1061993159243197152,5.45,1,success
1062138930039203517,6.91,1,success
1062140374835707222,5.19,1,success
1062432357508965292,5.42,1,success
1062472192121063872,7.55,1,success
1062658256295921621,7.74,1,success
1062690972000184766,7.53,1,success
1062732412194046413,8.33,1,success
1062853500515659032,5.14,1,success
1062882995260040967,6.21,1,success
1062888775069308372,7.33,1,success
1062914299141670795,6.77,1,success
1062946358340661449,7.14,1,success
1062963289111502075,7.04,1,success
1062998834610176725,7.46,1,success
1063088266224097057,7.38,1,success
1063121803568529141,5.5,1,success
1063185333828987301,7.55,1,success
1063202326310956859,6.76,1,success
1063237315025468057,7.08,1,success
1063242005829910536,6.37,1,success
1063277937983536864,5.86,1,success
1063302017392131513,6.14,1,success
1063312914766085360,4.8,1,success
1063327144082370027,5.2,1,success
1063349173332595950,5.04,1,success
1063354618402731087,3.39,1,success
1063379757313546868,5.88,1,success
1063380109721982040,4.81,1,success
1063440272583863993,6.93,1,success
1063453518765501442,6.39,1,success
1063560249426190180,5.87,1,success
1063572153968022023,5.36,1,success
1063606657956316893,3.72,1,success
1063708513532833490,5.42,1,success
1063731049177691678,5.7,1,success
1063755816465717178,5.82,1,success
1063761713915494528,8.05,1,success
1063761923571974280,7.96,1,success
1063762262706618517,8.74,1,success
1063766412719681354,8.3,1,success
1063780912211285640,4.85,1,success
1063795976474995957,6.09,1,success
1063805981599847747,5.23,1,success
1063865295853180867,5.03,1,success
1063873429011289247,5.38,1,success
1063875998040226124,3.19,1,success
1063894509245725401,7.16,1,success
1063895045162069093,6.47,1,success
1063897501789732151,5.47,1,success
1063906869921192040,7.74,1,success
1063910164929900763,6.39,1,success
1063910172740918166,6.18,1,success
1063921741452753257,4.78,1,success
1063942883623687415,5.64,1,success
1063973074439043643,4.61,1,success
1063986399276029364,6.03,1,success
1064006826028395518,6.99,1,success
1064036716718909688,6.56,1,success
1064045903520268206,6.56,1,success
1064084851118599247,5.81,1,success
1064092019716637807,7.42,1,success
1064100733609997114,3.96,1,success
1064142267646188844,5.73,1,success
1064170313718357342,5.78,1,success
1064240366723651509,5.02,1,success
1064242541780654039,4.84,1,success
1064399896847980021,6.21,1,success
1064451319831718994,7.41,1,success
1064472484671153879,5.9,1,success
1064475895526092723,6.16,1,success
1064560623600796081,6.96,1,success
1064563387655520763,6.01,1,success
1064574845704743367,5.51,1,success
1064598642677705399,4.8,1,success
1064614071031551200,7.74,1,success
1064627585302665908,7.08,1,success
1064634861910640436,6.53,1,success
1064653484560366772,7.91,1,success
1064682562343512043,7.16,1,success
1064718724712692034,6.34,1,success
1064722960319479396,7.8,1,success
1064771266151672688,6.38,1,success
1064781395080033065,8.1,1,success
1064787934856633349,3.93,1,success
1064824878083533278,5.6,1,success
1064889860293244725,7.9,1,success
1064919315083821111,5.63,1,success
1065049079954025481,5.42,1,success
1065096293517694190,4.54,1,success
1065114700225960817,7.05,1,success
1065149053278863023,6.18,1,success
1065157881211111930,6.14,1,success
1065172053033110270,5.68,1,success
1065182372629963316,7.79,1,success
1065290510688539793,5.41,1,success
1065302826423451454,6.78,1,success
1065307996051520996,6.71,1,success
1065324074366692518,6.53,1,success
1065337734332496636,8.59,1,success
1065371394754030125,8.64,1,success
1065372356500622143,8.31,1,success
1065426640899307501,5.1,1,success
1065441477697837704,5.02,1,success
1065453677451272696,7.68,1,success
1065485293368913301,5.07,1,success
1065499114155061082,8.17,1,success
1065516334792060000,5.63,1,success
1065570650643839369,5.94,1,success
1065573885315719653,5.34,1,success
1065583079382640550,6.0,1,success
1065600890889196310,6.09,1,success
1065626263582083318,6.9,1,success
1065724352824187360,5.27,1,success
1065732435886303940,5.93,1,success
1065899111032684111,4.82,1,success
1065905644184136160,5.75,1,success
1065976673546585600,7.07,1,success
1066007770819556719,5.68,1,success
1066027616256931497,6.03,1,success
1066070984134834963,5.41,1,success
1066077136101791641,4.26,1,success
1066114565805333513,6.83,1,success
1066208957951071626,7.49,1,success
1066214393043284617,8.39,1,success
1066242515581546150,7.33,1,success
1066250937032633567,6.36,1,success
1066269420513213521,5.97,1,success
1066324591314451738,8.13,1,success
1066415076997365659,7.25,1,success
1066499814801745662,6.53,1,success
1066534017603818139,7.4,1,success
1066722082283484255,5.19,1,success
1066730896507746625,7.4,1,success
1066766152249971456,7.76,1,success
1066774339955095160,7.92,1,success
1066775762212337913,5.53,1,success
1066784335833223914,6.05,1,success
1066785880158400486,7.06,1,success
1066787493896180322,5.99,1,success
1066826062267412188,7.33,1,success
1066844187173086598,5.56,1,success
1066853193601465291,5.78,1,success
1066903386318427195,5.21,1,success
1066938529151079530,5.25,1,success
1066974103466255514,6.37,1,success
1066977879118388439,6.99,1,success
1067026579257603488,8.17,1,success
1067176353008299577,7.91,1,success
1067401028166514795,7.32,1,success
1067407867025716375,7.57,1,success
1067443584847177939,8.59,1,success
1067449675893490905,7.78,1,success
1067459901982655872,7.8,1,success
1067495153034938916,6.87,1,success
1067525955224350285,6.85,1,success
1067548102182618650,7.96,1,success
1067555298934078806,5.29,1,success
1067597157626444228,7.75,1,success
1067651283065102374,4.9,1,success
1067663036754762408,7.0,1,success
1067667129005066826,5.09,1,success
1067698888751003965,5.67,1,success
1067702733930152470,6.8,1,success
1067725812994489740,6.52,1,success
1067738003537940827,5.0,1,success
1067750399444686165,4.2,1,success
1067776497502662549,6.43,1,success
1067804782511532511,6.67,1,success
1067934821139143782,6.49,1,success
1067937647197958591,6.2,1,success
1068008811686700899,7.72,1,success
1068019137167816878,6.77,1,success
1068057920662940988,5.52,1,success
1068091959621005057,6.82,1,success
1068122313128413703,7.31,1,success
1068151796427864393,5.56,1,success
1068184207455267714,7.96,1,success
1068185220825090839,6.14,1,success
1068220104417606522,5.35,1,success
1068251629612202663,6.14,1,success
1068252483522175966,4.96,1,success
1068254346569481002,8.77,1,success
1068263605018570476,3.67,1,success
1068268781823317883,5.21,1,success
1068317653115233169,6.86,1,success
1068319384941096382,6.55,1,success
1068328932899457987,8.43,1,success
1068332001466958613,6.77,1,success
1068344517378919372,5.79,1,success
1068374731717672323,6.88,1,success
1068435063861513229,6.33,1,success
1068442664234937606,6.4,1,success
1068457641106470486,7.07,1,success
1068463808307871291,6.26,1,success
1068480047951162033,5.06,1,success
1068512246897947967,5.87,1,success
1068635370065405765,5.98,1,success
1068672826441290082,6.68,1,success
1068749089019430827,7.86,1,success
1068829779302034951,7.04,1,success
1068909648572404009,7.63,1,success
1068911777837736391,5.67,1,success
1068915205957570335,7.18,1,success
1068963677929041717,7.9,1,success
1068980071818024533,7.89,1,success
1068988255959418872,6.58,1,success
1069071300653772152,7.58,1,success
1069071538012950522,4.96,1,success
1069079637950784135,4.22,1,success
1069081301469230653,7.49,1,success
1069145079110036974,6.55,1,success
1069147178314210933,6.43,1,success
1069151092246580160,6.07,1,success
1069164327264275238,6.47,1,success
1069227508446548832,7.95,1,success
1069243500383630280,7.08,1,success
1069645875615454134,6.15,1,success
1069687465969077637,5.68,1,success
1069693059044174123,5.07,1,success
1069718340858696380,7.75,1,success
1069721349735084321,7.33,1,success
1069723378706369568,4.81,1,success
1069725130231137264,4.4,1,success
1069732423619243083,4.43,1,success
1069732750911090402,5.86,1,success
1069748920639078474,5.95,1,success
1069773191801868455,7.2,1,success
1069786637505975672,6.74,1,success
1069788696351911364,7.9,1,success
1069833387641767984,7.52,1,success
1069853011355560023,7.11,1,success
1069864410422228940,3.71,1,success
1069889229556841285,5.84,1,success
1069908419269090024,3.62,1,success
1069920734920342056,5.3,1,success
1069975601613767044,6.55,1,success
1070083640845768933,4.72,1,success
1070093539553673297,6.31,1,success
1070167492289199873,6.23,1,success
1070248199924734370,4.89,1,success
1070251741211913087,6.49,1,success
1070258179919967889,7.15,1,success
1070265370836769944,5.08,1,success
1070268420844360440,4.7,1,success
1070271789020997831,7.72,1,success
1070280773602437786,5.64,1,success
1070291364575961326,4.91,1,success
1070309244004611737,5.69,1,success
1070346989097760843,3.35,1,success
1070350958527741673,8.58,1,success
1070355921136779917,8.16,1,success
1070357404639841332,6.74,1,success
1070369571869545903,6.48,1,success
1070388265035427203,6.21,1,success
1070397507161040567,6.79,1,success
1070398493046398960,7.28,1,success
1070422681171489233,7.44,1,success
1070439903231858787,8.39,1,success
1070463612806261987,5.72,1,success
1070488750912764828,5.65,1,success
1070499116521397817,7.13,1,success
1070544665126738683,5.18,1,success
1070568307235028092,7.58,1,success
1070574099220040048,8.65,1,success
1070578466510875285,6.33,1,success
1070621512636499177,4.56,1,success
1070635807772001139,3.92,1,success
1070671318730993600,5.96,1,success
1070698053931716280,4.92,1,success
1070724174310790507,7.8,1,success
1070791005300937134,8.51,1,success
1070826574090023202,7.62,1,success
1070933377185793468,6.35,1,success
1070964206956338563,5.32,1,success
1070981492694067498,6.22,1,success
1070994539974998037,8.22,1,success
1071040451705881977,7.04,1,success
1071046942059470604,5.32,1,success
1071062484804224020,6.96,1,success
1071081157896746601,6.76,1,success
1071158308603589720,8.06,1,success
1071161557272000958,4.07,1,success
1071171826008860939,5.21,1,success
1071198834706671970,5.3,1,success
1071199741838171005,4.08,1,success
1071205654512836316,6.2,1,success
1071255617707693204,4.57,1,success
1071270637552550731,6.39,1,success
1071276892410406111,5.27,1,success
1071323617819940121,7.98,1,success
1071351512762371568,7.67,1,success
1071353932401426450,4.96,1,success
1071397157107385895,6.46,1,success
1071433320638372586,4.96,1,success
1071446166313343377,5.92,1,success
1071537279148820903,6.4,1,success
1071542767748244632,7.62,1,success
1071543264820274509,5.82,1,success
1071713754084858298,6.84,1,success
1071713895920954269,7.78,1,success
1071739472047329599,7.89,1,success
1071757887407844278,6.69,1,success
1071771696575579928,5.47,1,success
1071802038033068528,7.74,1,success
1071804183507175350,5.79,1,success
1071842154759045869,6.44,1,success
1071844296386601272,8.07,1,success
1071850013911204687,7.58,1,success
1071886087969146305,4.85,1,success
1071891247544670752,7.73,1,success
1071964918748081836,6.71,1,success
1071984277726155874,6.31,1,success
1072004262797346842,7.48,1,success
1072014064113765616,5.68,1,success
1072064255587052547,8.57,1,success
1072253594083865076,5.04,1,success
1072260088330183396,6.77,1,success
1072459086133799423,5.68,1,success
1072483318505642432,5.73,1,success
1072489258296267921,7.77,1,success
1072512303713203613,7.05,1,success
1072539588718097562,7.07,1,success
1072551640331108459,7.27,1,success
1072566999609879390,7.23,1,success
1072570242328756044,6.99,1,success
1072576319339677505,8.16,1,success
1072614597766440142,6.36,1,success
1072616065080893923,6.11,1,success
1072620724038301113,7.76,1,success
1072627678144046849,8.2,1,success
1072638626313323825,7.28,1,success
1072677789366564527,5.93,1,success
1072689648676238724,7.74,1,success
1072742765563838721,6.46,1,success
1072744057072945413,8.68,1,success
1072775328701716549,4.91,1,success
1072810500031521693,3.62,1,success
1072910091664111296,6.13,1,success
1072926605372237741,6.92,1,success
1072995089452558273,7.2,1,success
1073006906593539764,4.8,1,success
1073042852910542912,4.76,1,success
1073067387400057410,8.61,1,success
1073119379845825558,3.56,1,success
1073223157252221488,5.05,1,success
1073231102060383810,7.45,1,success
1073238163415657664,7.99,1,success
1073241312629195471,6.89,1,success
1073245388301502920,6.53,1,success
1073249650646316181,6.62,1,success
1073320520299026441,7.13,1,success
1073343446004531728,7.81,1,success
1073344019659489843,6.09,1,success
1073421976061646160,6.16,1,success
1073460233806074672,6.43,1,success
1073470796559298204,8.04,1,success
1073487626827039416,6.57,1,success
1073507165484660361,6.49,1,success
1073545031299957112,5.37,1,success
1073570796275792237,4.88,1,success
1073577633054523545,3.78,1,success
1073613345967487664,6.22,1,success
1073642544556842103,7.35,1,success
1073663248324210482,6.76,1,success
1073707137081658248,7.03,1,success
1073920698216877492,5.3,1,success
1073949220089004011,7.46,1,success
1073993731903059132,6.7,1,success
1074000303856957773,5.3,1,success
1074002099832435447,5.67,1,success
1074025136409441374,6.9,1,success
1074037618808743047,4.96,1,success
1074042005220545262,7.29,1,success
1074066492356263165,7.97,1,success
1074077188846916605,7.9,1,success
1074078568875536330,6.74,1,success
1074081512133644018,7.08,1,success
1074088365854610617,7.85,1,success
1074098904406607012,6.18,1,success
1074101171745138461,6.6,1,success
1074107216517343165,7.01,1,success
1074122809146033703,5.91,1,success
1074123874338404520,6.79,1,success
1074125437621475516,8.18,1,success
1074134664182396903,7.36,1,success
1074199622303139298,8.3,1,success
1074306929042227615,7.91,1,success
1074312284637506680,5.38,1,success
1074330341225933792,6.98,1,success
1074340733042016726,5.26,1,success
1074367892931113815,6.65,1,success
1074464586669256594,6.01,1,success
1074485661693914608,4.92,1,success
1074547346134418596,5.97,1,success
1074565647878885500,4.5,1,success
1074583105696166238,6.48,1,success
1074606363170936144,3.95,1,success
1074687713943483851,6.34,1,success
1074730913437024118,7.48,1,success
1074764884283818212,3.69,1,success
1074809800636135280,7.66,1,success
1074823549389070415,7.98,1,success
1074827285724637594,6.42,1,success
1074830243069791677,4.47,1,success
1074834392414745427,8.6,1,success
1074838567949391639,5.16,1,success
1074851018389966828,6.82,1,success
1074859348170949834,8.28,1,success
1074882204960529253,6.55,1,success
1074916258507645678,4.35,1,success
1074964678024769677,5.1,1,success
1074989652068342699,5.84,1,success
1075017163406562383,7.67,1,success
1075034132510597774,5.78,1,success
1075106394048693079,7.2,1,success
1075195467051804661,6.48,1,success
1075197749407491102,7.1,1,success
1075199091039511601,6.37,1,success
1075200020413391930,7.54,1,success
1075200620526019654,6.2,1,success
1075201188896154707,4.52,1,success
1075214873197157408,7.61,1,success
1075270157772603256,5.18,1,success
1075273358012723641,5.57,1,success
1075282995923757419,8.37,1,success
1075298943339679087,7.7,1,success
1075313272045152958,8.21,1,success
1075317877050754192,7.84,1,success
1075350764744745195,5.92,1,success
1075363500916873461,6.25,1,success
1075378831761059009,7.07,1,success
1075407197521108158,6.63,1,success
1075426914601743524,5.6,1,success
1075428950551084261,3.47,1,success
1075429248328461637,5.6,1,success
1075429308216163568,5.4,1,success
1075447926972140327,3.32,1,success
1075487036064980779,7.68,1,success
1075519991592590226,3.56,1,success
1075521518458795329,6.65,1,success
1075530791523082239,6.56,1,success
1075542680009542225,6.92,1,success
1075559202873716859,5.56,1,success
1075577189508879251,6.32,1,success
1075581160224453884,3.75,1,success
1075614336805177143,4.7,1,success
1075630139718900280,7.95,1,success
1075631035574174797,6.93,1,success
1075638574885077693,6.89,1,success
1075647826721844167,5.93,1,success
1075652355035352781,5.36,1,success
1075720129003891153,7.32,1,success
1075742665498684410,7.71,1,success
1075750245031133722,7.35,1,success
1075755597221385170,8.0,1,success
1075800025731133120,7.81,1,success
1075812009956568945,6.71,1,success
1075821468279860267,7.32,1,success
1076008557100339647,5.75,1,success
1076019388057661299,4.42,1,success
1076023171725201579,3.69,1,success
1076066490174223247,6.25,1,success
1076076837263679356,7.24,1,success
1076081377775255335,6.93,1,success
1076105371061945921,6.67,1,success
1076231150819080137,5.84,1,success
1076231749568951639,5.92,1,success
1076238288112819050,7.23,1,success
1076253742905007371,5.31,1,success
1076261740597980750,7.3,1,success
1076271109765459499,6.56,1,success
1076274080919956959,7.55,1,success
1076274167000609697,8.16,1,success
1076280881645316785,5.63,1,success
1076284013612150593,5.32,1,success
1076300305620409210,4.14,1,success
1076313794247998070,4.74,1,success
1076321258407560839,8.1,1,success
1076337294396857498,8.38,1,success
1076339431495408837,3.43,1,success
1076346384602998330,5.88,1,success
1076390997530055778,5.28,1,success
1076411871950286760,4.09,1,success
1076488112922837662,7.3,1,success
1076535802158490785,5.15,1,success
1076557799402481934,7.24,1,success
1076596955766482310,6.64,1,success
1076604515553302798,5.68,1,success
1076680989960630379,6.01,1,success
1076764349348759526,7.83,1,success
1076782159216344621,6.18,1,success
1076787845241629097,7.65,1,success
1076791641912112398,3.74,1,success
1076814999846858957,5.13,1,success
1076820851581457145,5.41,1,success
1076831144042538449,8.82,1,success
1076834222927427953,8.16,1,success
1076848596558838296,7.69,1,success
1076860186509695438,7.48,1,success
1076864291289169991,7.93,1,success
1076873052426423157,4.78,1,success
1076890062153053239,7.94,1,success
1076903671243141546,7.85,1,success
1076908140332390984,7.44,1,success
1076910310163269510,7.51,1,success
1076913292739133114,6.87,1,success
1076923714108178395,5.99,1,success
1076956854529742945,5.56,1,success
1076974986347340283,7.83,1,success
1076983471390119638,5.51,1,success
1077018133510080241,6.94,1,success
1077033775311417751,5.71,1,success
1077033967991249597,3.99,1,success
1077043586191951323,8.42,1,success
1077048825740927771,7.02,1,success
1077060307861993464,7.16,1,success
1077063198825266426,6.5,1,success
1077179986630669797,6.36,1,success
1077207970561166859,6.31,1,success
1077221555001882066,5.46,1,success
1077222709060221467,6.99,1,success
1077233222880959290,3.78,1,success
1077234267668870868,5.23,1,success
1077253678236221198,5.1,1,success
1077296074555129901,5.38,1,success
1077325003432812279,7.32,1,success
1077345865059422733,6.89,1,success
1077416874727161233,3.2,1,success
1077445544860501355,7.39,1,success
1077448179060590127,7.12,1,success
1077452459335369901,5.9,1,success
1077563307059245569,7.19,1,success
1077572622252217868,8.14,1,success
1077594865186440402,6.13,1,success
1077603060756802598,7.83,1,success
1077609752742717369,5.93,1,success
1077636813382288333,8.94,1,success
1077642819172663670,5.63,1,success
1077648292087902002,6.25,1,success
1077668230733580392,6.17,1,success
1077678221119818782,6.09,1,success
1077678753699993423,7.14,1,success
1077696827651042796,4.77,1,success
1077704629045266177,6.55,1,success
1077706973572716932,5.96,1,success
1077713201550203349,4.03,1,success
1077743720286440794,6.33,1,success
1077759829382314352,6.37,1,success
1077765658864037607,4.27,1,success
1077791013591904572,8.07,1,success
1077836263419569071,7.89,1,success
1077870622100132912,7.2,1,success
1077885627348313401,7.23,1,success
1077888189647773516,7.25,1,success
1077939701507364834,9.04,1,success
1077957912361670738,4.12,1,success
1078203730964941846,6.45,1,success
1078220919330668721,6.29,1,success
1078236747476813407,5.58,1,success
1078288065099563154,6.2,1,success
1078290133166595626,5.98,1,success
1078290725642730923,8.15,1,success
1078320858126397722,3.65,1,success
1078333133798297342,7.53,1,success
1078338762314246474,6.23,1,success
1078355824212956130,5.88,1,success
1078381077838652835,3.63,1,success
1078383633067685260,6.67,1,success
1078415181182879618,8.04,1,success
1078428911374756162,8.13,1,success
1078437889387485896,5.65,1,success
1078456273354678305,5.08,1,success
1078494467981833272,6.2,1,success
1078500793348627849,7.07,1,success
1078506495633282363,4.76,1,success
1078551178166152266,7.52,1,success
1078579165323811771,4.77,1,success
1078582744114112223,4.55,1,success
1078591444761493274,7.06,1,success
1078619046349628192,3.97,1,success
1078720215336016227,5.5,1,success
1078780530016030130,3.86,1,success
1078813876012902027,5.19,1,success
1078929325275480350,7.96,1,success
1078931718518673405,8.06,1,success
1078940077235562372,6.27,1,success
1078953922063357550,6.84,1,success
1078973396394894126,6.17,1,success
1078990585077912875,6.54,1,success
1079009539300301712,5.88,1,success
1079015323258301034,8.75,1,success
1079034357944525659,6.91,1,success
1079038042162532753,6.97,1,success
1079047840072677666,3.42,1,success
1079056935224949357,7.3,1,success
1079168684867291353,8.11,1,success
1079189575266552593,5.17,1,success
1079199247215336120,8.55,1,success
1079206805159668041,5.55,1,success
1079301881248122616,6.9,1,success
1079346353803552235,6.44,1,success
1079352370901939875,7.04,1,success
1079359659665843855,5.78,1,success
1079367008396820315,3.96,1,success
1079453991741801632,4.87,1,success
1079517399217735203,4.62,1,success
1079566641647109943,7.37,1,success
1079632992764594143,7.41,1,success
1079637110382637046,6.61,1,success
1079704024774321633,6.37,1,success
1079710948419157784,4.05,1,success
1079718923990573142,5.82,1,success
1079777720901989000,5.6,1,success
1079794559422810640,6.19,1,success
1079799199503031538,7.52,1,success
1079801762165375051,6.88,1,success
1079814123348157395,7.09,1,success
1079817053429691845,7.15,1,success
1079827086434776471,6.04,1,success
1079830417843784239,7.79,1,success
1079858865097168220,6.74,1,success
1079870957762686111,5.39,1,success
1079887619474064242,6.9,1,success
1079906813767956848,6.66,1,success
1079909997958114900,7.13,1,success
1079997424498237149,6.77,1,success
1080005313298544237,7.39,1,success
1080048199426496675,7.61,1,success
1080092795080498716,8.12,1,success
1080107076483953296,4.69,1,success
1080119394583321123,6.96,1,success
1080166341720790608,6.24,1,success
1080178235394347899,6.1,1,success
1080205799785309287,5.09,1,success
1080274344134312500,6.33,1,success
1080355808550306355,8.24,1,success
1080357451251251798,7.05,1,success
1080381119096604565,5.25,1,success
1080381906241716838,6.22,1,success
1080421374167696048,6.85,1,success
1080452908406288407,5.72,1,success
1080455137871802468,6.68,1,success
1080456183067193467,7.37,1,success
1080463745622858690,7.21,1,success
1080465703770185988,8.44,1,success
1080473865941920073,8.04,1,success
1080479912333439881,5.73,1,success
1080484973056350092,5.93,1,success
1080493969283482437,7.7,1,success
1080497053129024331,7.77,1,success
1080499498274786760,4.84,1,success
1080543631041155467,7.29,1,success
1080553452786892029,4.4,1,success
1080567365912506671,6.87,1,success
1080573727415830782,7.53,1,success
1080590491410864065,8.13,1,success
1080609948897739010,6.67,1,success
1080610967463343488,7.02,1,success
1080623495937551561,5.96,1,success
1080655698595800943,6.97,1,success
1080667591309772831,6.77,1,success
1080678399239711689,6.5,1,success
1080689446044646028,7.28,1,success
1080698284786772102,4.5,1,success
1080701602122476850,5.81,1,success
1080705669464515268,4.7,1,success
1080705755054508326,8.3,1,success
1080745882343318912,7.18,1,success
1080750819862054361,4.78,1,success
1080753718648690446,6.92,1,success
1080769163787582069,3.65,1,success
1080770219246561763,6.73,1,success
1080776390486117246,5.6,1,success
1080951492209572051,5.79,1,success
1080972949386964208,4.91,1,success
1081074570983766268,5.55,1,success
1081082716969386102,4.77,1,success
1081094777261587394,5.22,1,success
1081146912768786755,5.86,1,success
1081150040497774502,6.39,1,success
1081183897665914871,5.21,1,success
1081187021965546257,7.6,1,success
